idbase,ponderador,variable,value,index,raw_value
1016.0,0.9408026489069816,modalidad_trabajo,Sin Teletrabajo,2598,0
1048.0,0.9408026489069816,modalidad_trabajo,Parcial,2599,0
1122.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
1197.0,0.9616766678135391,modalidad_trabajo,Sin Teletrabajo,2598,0
1244.0,0.8455146423265579,modalidad_trabajo,Parcial,2599,0
1255.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
1466.0,0.6820013645392717,modalidad_trabajo,Parcial,2599,0
1480.0,1.423894482151761,modalidad_trabajo,Sin Teletrabajo,2598,0
1611.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
1637.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
1713.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
1743.0,0.8455146423265579,modalidad_trabajo,Parcial,2599,0
2191.0,0.8689247454382582,modalidad_trabajo,Sin dato,2600,0
1105.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
1291.0,0.6678195218138128,modalidad_trabajo,Parcial,2599,0
1318.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,2598,0
1320.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
1328.0,0.9357676922988913,modalidad_trabajo,Sin Teletrabajo,2598,0
1749.0,1.1847591449646682,modalidad_trabajo,Parcial,2599,0
2031.0,0.9616766678135391,modalidad_trabajo,Parcial,2599,0
258.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
1703.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
2057.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
335.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,2598,0
432.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
483.0,0.6863097088348782,modalidad_trabajo,Parcial,2599,0
1079.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
1089.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
1118.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,2598,0
1196.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
1246.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
1568.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
1616.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
1617.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
1811.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,2598,0
1990.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
2006.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
2010.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
2025.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
2145.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,2598,0
672.0,0.6678195218138128,modalidad_trabajo,Parcial,2599,0
1206.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
1233.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
1315.0,0.9357676922988913,modalidad_trabajo,Parcial,2599,0
1816.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
1877.0,1.2099187387061097,modalidad_trabajo,Parcial,2599,0
1886.0,0.8634700259113033,modalidad_trabajo,Parcial,2599,0
2082.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,2598,0
2206.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
2303.0,1.1847591449646682,modalidad_trabajo,Parcial,2599,0
289.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
571.0,0.8455146423265579,modalidad_trabajo,Parcial,2599,0
761.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,2598,0
1002.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
1241.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
1365.0,0.6678195218138128,modalidad_trabajo,Parcial,2599,0
1453.0,0.8634700259113033,modalidad_trabajo,Sin dato,2600,0
1524.0,1.191133815660212,modalidad_trabajo,Sin Teletrabajo,2598,0
1827.0,1.1847591449646682,modalidad_trabajo,Parcial,2599,0
2160.0,0.8026142159149764,modalidad_trabajo,Sin Teletrabajo,2598,0
2278.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
48.0,1.6690505525687327,modalidad_trabajo,Sin Teletrabajo,2598,0
83.0,1.3182794077137172,modalidad_trabajo,Sin Teletrabajo,2598,0
1072.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
1117.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
1508.0,1.6690505525687327,modalidad_trabajo,Sin Teletrabajo,2598,0
1510.0,1.3182794077137172,modalidad_trabajo,Sin Teletrabajo,2598,0
1515.0,1.6690505525687327,modalidad_trabajo,Sin dato,2600,0
1629.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
1776.0,0.8455146423265579,modalidad_trabajo,Parcial,2599,0
1818.0,0.9357676922988913,modalidad_trabajo,Sin dato,2600,0
1965.0,1.6690505525687327,modalidad_trabajo,Sin Teletrabajo,2598,0
1966.0,1.6690505525687327,modalidad_trabajo,Sin Teletrabajo,2598,0
1974.0,1.6690505525687327,modalidad_trabajo,Sin Teletrabajo,2598,0
1976.0,1.6690505525687327,modalidad_trabajo,Parcial,2599,0
2003.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
2097.0,1.1847591449646682,modalidad_trabajo,Parcial,2599,0
2108.0,0.8455146423265579,modalidad_trabajo,Parcial,2599,0
2293.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
1292.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
1314.0,0.9357676922988913,modalidad_trabajo,Parcial,2599,0
1374.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
1376.0,0.8455146423265579,modalidad_trabajo,Sin dato,2600,0
1440.0,0.9556396933504712,modalidad_trabajo,Sin Teletrabajo,2598,0
1441.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,2598,0
1661.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
1725.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
1939.0,1.423894482151761,modalidad_trabajo,Sin Teletrabajo,2598,0
2165.0,0.8026142159149764,modalidad_trabajo,Sin Teletrabajo,2598,0
2250.0,0.8455146423265579,modalidad_trabajo,Parcial,2599,0
2254.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,2598,0
1261.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,2598,0
1355.0,0.6678195218138128,modalidad_trabajo,Parcial,2599,0
1589.0,0.8689247454382582,modalidad_trabajo,Total Teletrabajo,2601,0
2081.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
2154.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,2598,0
997.0,1.1847591449646682,modalidad_trabajo,Sin dato,2600,0
1284.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
1626.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
1638.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
1704.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
140.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
223.0,0.9616766678135391,modalidad_trabajo,Sin Teletrabajo,2598,0
898.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,2598,0
983.0,1.423894482151761,modalidad_trabajo,Sin Teletrabajo,2598,0
1055.0,1.6690505525687327,modalidad_trabajo,Sin dato,2600,0
1099.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
1161.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
1262.0,1.1847591449646682,modalidad_trabajo,Parcial,2599,0
1330.0,0.8455146423265579,modalidad_trabajo,Sin dato,2600,0
1348.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,2598,0
1409.0,0.8634700259113033,modalidad_trabajo,Sin Teletrabajo,2598,0
1448.0,0.9556396933504712,modalidad_trabajo,Sin Teletrabajo,2598,0
1551.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
1574.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
1633.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
1648.0,0.8689247454382582,modalidad_trabajo,Sin dato,2600,0
1654.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
1688.0,1.217562046721443,modalidad_trabajo,Sin dato,2600,0
1967.0,1.6690505525687327,modalidad_trabajo,Sin Teletrabajo,2598,0
2118.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
2125.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,2598,0
2209.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
2314.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,2598,0
149.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
169.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
266.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
337.0,0.6863097088348782,modalidad_trabajo,Sin dato,2600,0
446.0,0.6863097088348782,modalidad_trabajo,Parcial,2599,0
521.0,0.6863097088348782,modalidad_trabajo,Parcial,2599,0
684.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,2598,0
864.0,0.8634700259113033,modalidad_trabajo,Sin Teletrabajo,2598,0
907.0,0.8634700259113033,modalidad_trabajo,Parcial,2599,0
920.0,0.8634700259113033,modalidad_trabajo,Parcial,2599,0
922.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,2598,0
1081.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,2598,0
1094.0,0.6863097088348782,modalidad_trabajo,Parcial,2599,0
1171.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
1174.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
1230.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
1442.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,2598,0
1505.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
1531.0,0.9408026489069816,modalidad_trabajo,Sin Teletrabajo,2598,0
1543.0,1.191133815660212,modalidad_trabajo,Sin Teletrabajo,2598,0
1605.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,2598,0
1746.0,0.8455146423265579,modalidad_trabajo,Parcial,2599,0
1769.0,1.1847591449646682,modalidad_trabajo,Parcial,2599,0
1784.0,0.6793466909860374,modalidad_trabajo,Sin Teletrabajo,2598,0
1817.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,2598,0
1840.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,2598,0
1884.0,0.8634700259113033,modalidad_trabajo,Parcial,2599,0
2075.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
2096.0,1.1847591449646682,modalidad_trabajo,Parcial,2599,0
2273.0,1.191133815660212,modalidad_trabajo,Sin Teletrabajo,2598,0
257.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
560.0,1.1847591449646682,modalidad_trabajo,Parcial,2599,0
600.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,2598,0
822.0,0.6820013645392717,modalidad_trabajo,Sin Teletrabajo,2598,0
1021.0,1.6690505525687327,modalidad_trabajo,Sin Teletrabajo,2598,0
1150.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
1492.0,1.423894482151761,modalidad_trabajo,Sin Teletrabajo,2598,0
1613.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
1745.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,2598,0
1814.0,1.1847591449646682,modalidad_trabajo,Parcial,2599,0
1977.0,1.191133815660212,modalidad_trabajo,Sin Teletrabajo,2598,0
2038.0,0.9616766678135391,modalidad_trabajo,Sin Teletrabajo,2598,0
2195.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
2212.0,0.8689247454382582,modalidad_trabajo,Sin dato,2600,0
8.0,1.2099187387061097,modalidad_trabajo,Parcial,2599,0
387.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
692.0,0.8455146423265579,modalidad_trabajo,Sin dato,2600,0
1288.0,1.1847591449646682,modalidad_trabajo,Parcial,2599,0
1482.0,1.423894482151761,modalidad_trabajo,Parcial,2599,0
1612.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
1929.0,1.0161758522009203,modalidad_trabajo,Parcial,2599,0
1936.0,1.0161758522009203,modalidad_trabajo,Sin Teletrabajo,2598,0
2104.0,1.1847591449646682,modalidad_trabajo,Sin dato,2600,0
339.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
665.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
1264.0,1.1847591449646682,modalidad_trabajo,Parcial,2599,0
1698.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
1844.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,2598,0
2059.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
2103.0,0.8455146423265579,modalidad_trabajo,Parcial,2599,0
2237.0,0.8455146423265579,modalidad_trabajo,Parcial,2599,0
2270.0,1.1847591449646682,modalidad_trabajo,Parcial,2599,0
172.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
440.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,2598,0
925.0,0.9556396933504712,modalidad_trabajo,Parcial,2599,0
1133.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,2598,0
1397.0,0.9556396933504712,modalidad_trabajo,Sin Teletrabajo,2598,0
1468.0,1.0161758522009203,modalidad_trabajo,Parcial,2599,0
1707.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
1909.0,0.6820013645392717,modalidad_trabajo,Sin Teletrabajo,2598,0
42.0,1.6690505525687327,modalidad_trabajo,Sin Teletrabajo,2598,0
159.0,0.9616766678135391,modalidad_trabajo,Sin Teletrabajo,2598,0
658.0,0.8455146423265579,modalidad_trabajo,Sin dato,2600,0
1075.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
1456.0,0.8634700259113033,modalidad_trabajo,Sin Teletrabajo,2598,0
1625.0,1.217562046721443,modalidad_trabajo,Sin dato,2600,0
1695.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
1697.0,0.9616766678135391,modalidad_trabajo,Sin Teletrabajo,2598,0
1755.0,0.6678195218138128,modalidad_trabajo,Sin dato,2600,0
1975.0,1.6690505525687327,modalidad_trabajo,Parcial,2599,0
2028.0,0.6981560353645274,modalidad_trabajo,Parcial,2599,0
2046.0,1.217562046721443,modalidad_trabajo,Sin dato,2600,0
2074.0,0.8455146423265579,modalidad_trabajo,Parcial,2599,0
118.0,1.191133815660212,modalidad_trabajo,Sin Teletrabajo,2598,0
126.0,1.6690505525687327,modalidad_trabajo,Parcial,2599,0
241.0,0.6863097088348782,modalidad_trabajo,Parcial,2599,0
318.0,0.6863097088348782,modalidad_trabajo,Parcial,2599,0
414.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
537.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
640.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,2598,0
1010.0,0.8634700259113033,modalidad_trabajo,Sin Teletrabajo,2598,0
1138.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
1172.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
1195.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,2598,0
1247.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,2598,0
1279.0,0.6678195218138128,modalidad_trabajo,Parcial,2599,0
1305.0,0.9357676922988913,modalidad_trabajo,Sin Teletrabajo,2598,0
1361.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,2598,0
1458.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,2598,0
1544.0,1.191133815660212,modalidad_trabajo,Sin dato,2600,0
1570.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
1604.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
1683.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
1783.0,0.8455146423265579,modalidad_trabajo,Sin dato,2600,0
1805.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
1823.0,0.8455146423265579,modalidad_trabajo,Parcial,2599,0
1854.0,1.1847591449646682,modalidad_trabajo,Parcial,2599,0
1970.0,1.6690505525687327,modalidad_trabajo,Sin Teletrabajo,2598,0
2040.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
313.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
370.0,0.6863097088348782,modalidad_trabajo,Parcial,2599,0
966.0,1.423894482151761,modalidad_trabajo,Parcial,2599,0
1522.0,0.9408026489069816,modalidad_trabajo,Parcial,2599,0
1652.0,0.9616766678135391,modalidad_trabajo,Parcial,2599,0
1829.0,0.9357676922988913,modalidad_trabajo,Sin Teletrabajo,2598,0
2186.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,2598,0
2215.0,0.8689247454382582,modalidad_trabajo,Sin dato,2600,0
1472.0,0.8026142159149764,modalidad_trabajo,Parcial,2599,0
2262.0,0.8634700259113033,modalidad_trabajo,Parcial,2599,0
2263.0,0.8634700259113033,modalidad_trabajo,Parcial,2599,0
698.0,0.9519198893262194,modalidad_trabajo,Sin dato,2600,0
1147.0,0.8689247454382582,modalidad_trabajo,Sin dato,2600,0
1883.0,0.8634700259113033,modalidad_trabajo,Sin dato,2600,0
1987.0,0.6863097088348782,modalidad_trabajo,Parcial,2599,0
2009.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
444.0,1.217562046721443,modalidad_trabajo,Sin dato,2600,0
711.0,0.6678195218138128,modalidad_trabajo,Parcial,2599,0
1224.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
1252.0,0.8455146423265579,modalidad_trabajo,Sin dato,2600,0
1720.0,0.6863097088348782,modalidad_trabajo,Parcial,2599,0
1852.0,0.9357676922988913,modalidad_trabajo,Parcial,2599,0
207.0,1.217562046721443,modalidad_trabajo,Sin dato,2600,0
319.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
1040.0,1.191133815660212,modalidad_trabajo,Parcial,2599,0
1044.0,1.191133815660212,modalidad_trabajo,Parcial,2599,0
1056.0,1.6690505525687327,modalidad_trabajo,Parcial,2599,0
1113.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
1124.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
1191.0,0.6863097088348782,modalidad_trabajo,Parcial,2599,0
1192.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
1495.0,0.8455146423265579,modalidad_trabajo,Parcial,2599,0
2073.0,0.8455146423265579,modalidad_trabajo,Parcial,2599,0
206.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
271.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
1029.0,1.191133815660212,modalidad_trabajo,Parcial,2599,0
1052.0,1.191133815660212,modalidad_trabajo,Parcial,2599,0
1194.0,0.6863097088348782,modalidad_trabajo,Sin dato,2600,0
1202.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
1373.0,0.9357676922988913,modalidad_trabajo,Parcial,2599,0
1533.0,1.3182794077137172,modalidad_trabajo,Sin dato,2600,0
1554.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
1577.0,0.6863097088348782,modalidad_trabajo,Sin dato,2600,0
1587.0,0.8689247454382582,modalidad_trabajo,Sin dato,2600,0
1669.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
1671.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
1727.0,0.8455146423265579,modalidad_trabajo,Parcial,2599,0
1980.0,1.6690505525687327,modalidad_trabajo,Parcial,2599,0
2114.0,0.9357676922988913,modalidad_trabajo,Parcial,2599,0
99.0,1.3182794077137172,modalidad_trabajo,Sin dato,2600,0
117.0,1.6690505525687327,modalidad_trabajo,Parcial,2599,0
186.0,0.6863097088348782,modalidad_trabajo,Parcial,2599,0
500.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
1101.0,0.9616766678135391,modalidad_trabajo,Parcial,2599,0
1221.0,0.8689247454382582,modalidad_trabajo,Sin dato,2600,0
1532.0,1.191133815660212,modalidad_trabajo,Parcial,2599,0
1562.0,0.8689247454382582,modalidad_trabajo,Sin dato,2600,0
1627.0,0.9616766678135391,modalidad_trabajo,Parcial,2599,0
1653.0,0.9616766678135391,modalidad_trabajo,Parcial,2599,0
1787.0,1.1847591449646682,modalidad_trabajo,Parcial,2599,0
2051.0,1.217562046721443,modalidad_trabajo,Parcial,2599,0
2182.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
2283.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
618.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,2598,0
1258.0,0.8455146423265579,modalidad_trabajo,Sin dato,2600,0
1842.0,0.8455146423265579,modalidad_trabajo,Parcial,2599,0
300.0,1.217562046721443,modalidad_trabajo,Sin dato,2600,0
453.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,2598,0
911.0,1.2099187387061097,modalidad_trabajo,Sin dato,2600,0
1349.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,2598,0
1756.0,0.6678195218138128,modalidad_trabajo,Parcial,2599,0
2069.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
2120.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,2598,0
127.0,1.191133815660212,modalidad_trabajo,Sin Teletrabajo,2598,0
1082.0,0.8689247454382582,modalidad_trabajo,Sin dato,2600,0
1112.0,0.8689247454382582,modalidad_trabajo,Sin dato,2600,0
1518.0,1.191133815660212,modalidad_trabajo,Sin Teletrabajo,2598,0
1666.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
1691.0,0.8689247454382582,modalidad_trabajo,Sin dato,2600,0
1710.0,0.8689247454382582,modalidad_trabajo,Sin dato,2600,0
1712.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
1788.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
1971.0,1.6690505525687327,modalidad_trabajo,Sin dato,2600,0
2190.0,1.217562046721443,modalidad_trabajo,Sin dato,2600,0
375.0,0.9616766678135391,modalidad_trabajo,Sin dato,2600,0
401.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,2598,0
536.0,0.8689247454382582,modalidad_trabajo,Sin dato,2600,0
1070.0,0.8689247454382582,modalidad_trabajo,Sin dato,2600,0
1110.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
1219.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
1301.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,2598,0
1399.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,2598,0
1488.0,1.423894482151761,modalidad_trabajo,Sin Teletrabajo,2598,0
1528.0,1.191133815660212,modalidad_trabajo,Sin Teletrabajo,2598,0
1569.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
1573.0,0.8689247454382582,modalidad_trabajo,Sin dato,2600,0
1696.0,1.217562046721443,modalidad_trabajo,Sin dato,2600,0
1706.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
1715.0,0.6863097088348782,modalidad_trabajo,Parcial,2599,0
1778.0,1.1847591449646682,modalidad_trabajo,Sin dato,2600,0
2026.0,1.217562046721443,modalidad_trabajo,Sin dato,2600,0
2033.0,0.8689247454382582,modalidad_trabajo,Sin dato,2600,0
2043.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
2055.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
2187.0,0.8689247454382582,modalidad_trabajo,Sin dato,2600,0
2193.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
2285.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,2598,0
413.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
1332.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
1580.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
1737.0,0.9357676922988913,modalidad_trabajo,Sin Teletrabajo,2598,0
2305.0,0.9357676922988913,modalidad_trabajo,Parcial,2599,0
577.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,2598,0
1657.0,0.6863097088348782,modalidad_trabajo,Parcial,2599,0
197.0,0.9616766678135391,modalidad_trabajo,Parcial,2599,0
1272.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,2598,0
1944.0,1.191133815660212,modalidad_trabajo,Sin Teletrabajo,2598,0
2.0,0.8634700259113033,modalidad_trabajo,Sin dato,2600,0
129.0,1.3182794077137172,modalidad_trabajo,Parcial,2599,0
218.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,2598,0
305.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
315.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
610.0,1.1847591449646682,modalidad_trabajo,Parcial,2599,0
632.0,0.9357676922988913,modalidad_trabajo,Parcial,2599,0
937.0,0.6820013645392717,modalidad_trabajo,Parcial,2599,0
1145.0,0.8689247454382582,modalidad_trabajo,Sin dato,2600,0
1896.0,0.6820013645392717,modalidad_trabajo,Parcial,2599,0
1911.0,0.8634700259113033,modalidad_trabajo,Sin dato,2600,0
1915.0,1.2099187387061097,modalidad_trabajo,Parcial,2599,0
1918.0,1.2099187387061097,modalidad_trabajo,Parcial,2599,0
2015.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
2140.0,0.6820013645392717,modalidad_trabajo,Parcial,2599,0
2161.0,1.0161758522009203,modalidad_trabajo,Sin dato,2600,0
2196.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
1273.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
1368.0,0.6678195218138128,modalidad_trabajo,Sin dato,2600,0
1952.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
650.0,0.9357676922988913,modalidad_trabajo,Sin Teletrabajo,2598,0
753.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,2598,0
760.0,0.8455146423265579,modalidad_trabajo,Sin dato,2600,0
1299.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
1371.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,2598,0
1447.0,0.9556396933504712,modalidad_trabajo,Sin Teletrabajo,2598,0
1693.0,0.8689247454382582,modalidad_trabajo,Parcial,2599,0
1731.0,1.1847591449646682,modalidad_trabajo,Parcial,2599,0
1736.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,2598,0
1739.0,0.9357676922988913,modalidad_trabajo,Sin Teletrabajo,2598,0
1867.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,2598,0
2050.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,2598,0
